code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
002482,广田集团,0.14,27.27,,3.46,,21538.81,31.9,,08-18
000568,泸州老窖,1.05,31.85,,12.49,,146704.35,31.88,,08-29
002675,东诚药业,0.1,-58.67,,2.58,,7285.52,31.88,,08-10
300685,艾德生物,0.73,30.36,,13.36,,4407.48,31.68,,08-29
002620,瑞和股份,0.2,-56.44,,3.51,,7092.53,31.67,,08-26
600421,仰帆控股,-0.01,50.0,,,,-109.01,31.62,,08-26
601799,星宇股份,0.82,14.14,,5.87,,22686.67,31.54,,08-18
000785,武汉中商,0.18,38.46,,5.58,,4448.02,31.43,,08-26
600405,动力源,-0.07,26.92,,-3.53,,-2980.26,31.36,,08-25
002419,天虹股份,0.47,30.56,,6.59,,37484.37,31.36,,08-18
601116,三江购物,0.16,31.27,,4.08,,6605.7,31.32,,08-18
300548,博创科技,0.51,-1.92,,7.33,,4201.48,31.29,,08-25
300003,乐普医疗,0.28,27.31,,8.66,,49533.29,31.23,,08-29
603606,东方电缆,0.09,28.57,,3.25,,2809.83,31.12,,08-19
600523,贵航股份,0.34,30.77,,4.62,,9847.08,31.01,,08-28
000669,金鸿控股,0.36,30.91,,4.29,,17268.53,30.93,,08-25
603668,天马科技,0.16,-27.27,,6.48,,4647.6,30.91,,07-13
002500,山西证券,0.08,28.48,,1.92,,23738.4,30.9,,08-22
002380,科远股份,0.21,23.53,,2.48,,4933.25,30.88,,07-28
300189,神农基因,0.01,29.41,,0.47,,680.47,30.88,,08-30
600663,陆家嘴,0.34,30.89,,5.86,,115368.27,30.87,,07-29
002773,康弘药业,0.35,31.0,,7.8,,23306.77,30.84,,08-23
603060,国检集团,0.26,-1.9,,5.94,,5670.68,30.79,,08-28
002518,科士达,0.26,0.0,,7.38,,14872.94,30.77,,08-22
603039,泛微网络,0.42,-2.33,,6.81,,2792.62,30.74,,08-25
603730,岱美股份,0.76,31.03,,17.4,,27313.39,30.71,,08-29
603517,绝味食品,0.62,21.57,,12.29,,23774.96,30.65,,08-25
600589,广东榕泰,0.09,30.99,,2.16,,6528.33,30.64,,08-22
600522,中天科技,0.32,14.1,,7.75,,95057.58,30.63,,08-29
603018,中设集团,0.58,31.82,,6.18,,12064.61,30.59,,08-23
300339,润和软件,0.09,-35.71,,1.84,,6529.17,30.58,,08-23
002895,川恒股份,0.25,30.5,,5.64,,8997.56,30.5,,08-07
600834,申通地铁,0.1,30.44,,3.15,,4584.21,30.44,,08-30
600718,东软集团,0.1,25.0,,1.57,,12192.79,30.44,,08-31
002421,达实智能,0.05,-58.31,,3.63,,10355.98,30.33,,08-03
000789,万年青,0.14,30.2,,3.07,,8752.51,30.23,,08-26
600867,通化东宝,0.24,4.35,,9.9,,41039.07,30.21,,08-08
000757,浩物股份,0.05,25.0,,3.71,,2164.9,30.18,,08-23
300246,宝莱特,0.26,30.14,,7.98,,3829.21,30.15,,08-25
603368,柳州医药,1.28,15.32,,5.87,,19180.8,30.15,,08-22
603123,翠微股份,0.11,29.89,,2.01,,5925.69,30.13,,08-26
000708,大冶特钢,0.42,29.94,,5.0,,18932.84,30.0,,08-18
600270,外运发展,0.7,29.94,,8.27,,63424.27,29.95,,08-23
002319,乐通股份,0.04,28.57,,1.5,,726.37,29.95,,08-28
002607,亚夏汽车,0.05,-37.5,,2.26,,4259.25,29.94,,08-22
603589,口子窖,0.88,31.34,,11.79,,52586.0,29.87,,08-25
000063,中兴通讯,0.55,27.91,6.92,8.28,-1.0,229286.7,29.8,,08-25
000973,佛塑科技,0.05,32.35,,2.06,,4318.34,29.68,,08-25
000511,*ST烯碳,-0.06,20.0,,-6.45,,-7060.9,29.59,,08-31
603658,安图生物,0.46,17.95,,11.93,,19143.16,29.57,10派3.6,08-03
300182,捷成股份,0.2,-20.72,,5.66,,52203.05,29.49,,08-01
300530,达志科技,0.42,-4.55,,6.07,,2959.78,29.45,,08-25
603801,志邦股份,0.54,29.38,,9.55,,6430.47,29.39,,08-25
000716,黑芝麻,0.04,33.33,,1.57,,2758.17,29.35,,08-02
002146,荣盛发展,0.39,30.0,,6.87,,168459.36,29.3,,08-11
300546,雄帝科技,0.19,-60.42,,4.21,,2489.71,29.27,,08-18
300502,新易盛,0.27,-61.97,,6.1,,6265.86,29.27,,08-15
603228,景旺电子,0.77,13.24,,10.56,,31587.68,29.17,10派2,08-15
600731,湖南海利,0.05,28.8,,2.01,,1552.78,29.03,,08-29
600810,神马股份,0.11,22.22,,2.02,,5020.4,29.03,,08-26
300269,联建光电,0.3,13.82,,3.41,,18515.99,29.02,,08-29
600755,厦门国贸,0.38,2.7,,6.8,,78870.06,28.97,,08-25
300687,赛意信息,0.63,28.96,,11.9,,3758.89,28.95,,08-29
603688,石英股份,0.12,-14.49,,3.44,,4199.3,28.84,,08-10
002303,美盈森,0.09,19.39,,3.58,,14436.21,28.7,,08-18
002277,友阿股份,0.19,-48.56,,5.35,,26853.54,28.68,,08-21
600704,物产中大,0.19,-10.44,,4.93,,93988.01,28.67,,08-29
002524,光正集团,-0.07,40.0,,-4.8,,-3451.18,28.66,,08-15
002627,宜昌交运,0.24,28.55,,3.41,,3203.73,28.55,,08-22
002307,北新路桥,0.03,28.4,,0.97,,1787.6,28.53,,08-25
000631,顺发恒业,0.12,9.09,,5.35,,30230.51,28.48,,08-29
002474,榕基软件,0.03,28.46,,1.47,,2079.52,28.44,,08-24
002050,三花智控,0.28,27.27,,9.49,,51288.55,28.41,,08-31
300007,汉威科技,0.19,26.67,,4.17,,5511.68,28.27,,08-29
002516,旷达科技,0.11,11.01,,4.52,,17064.74,28.26,,08-25
603066,音飞储存,0.14,-57.36,,5.24,,4271.3,28.24,10派0.1,08-31
601179,中国西电,0.12,27.47,,3.11,,59428.58,28.15,,08-31
603009,北特科技,0.25,7.39,,2.57,,3301.13,28.14,,08-18
300342,天银机电,0.22,-4.35,,7.39,,9211.73,28.14,,08-21
300676,华大基因,0.53,29.27,,5.62,,19106.05,28.08,,08-30
603798,康普顿,0.38,-43.28,,9.32,,7547.58,28.07,,08-10
600056,中国医药,0.61,21.33,,9.13,,65264.75,28.05,,08-26
300488,恒锋工具,0.44,-22.81,,5.88,,4541.71,28.02,,08-29
000858,五粮液,1.31,27.93,,10.03,,497150.56,27.91,,08-28
000603,盛达矿业,0.13,-13.33,,3.78,,9699.56,27.87,,08-25
000551,创元科技,0.12,20.0,,3.07,,4995.32,27.86,,08-22
000501,鄂武商A,0.88,-8.33,,10.29,,65867.62,27.82,,08-26
600519,贵州茅台,8.96,27.82,,14.33,,1125086.09,27.81,,07-28
600075,新疆天业,0.35,-40.68,,8.5,,34347.36,27.81,,08-26
300547,川环科技,0.77,-4.94,,7.27,,4620.22,27.7,,08-29
600448,华纺股份,0.02,100.0,,0.9,,766.53,27.7,,08-22
300622,博士眼镜,0.29,9.69,,6.25,,2141.32,27.65,,08-29
002777,久远银海,0.44,29.41,,7.36,,3495.69,27.54,10转10,08-24
002494,华斯股份,0.03,0.0,,0.56,,1113.2,27.49,,08-19
000596,古井贡酒,1.09,26.74,,9.86,,54888.99,27.34,,08-26
002685,华东重机,0.03,19.15,,1.47,,1930.36,27.34,,08-28
300282,汇冠股份,0.21,18.07,,2.4,,5188.32,27.33,,08-18
000981,银亿股份,0.11,9.0,,4.08,,33328.59,27.32,,08-31
002783,凯龙股份,0.34,-49.25,,5.33,,7148.58,27.32,,08-22
600226,瀚叶股份,0.13,-7.14,,6.46,,18960.51,27.18,10转4,08-15
300219,鸿利智汇,0.26,18.18,,9.18,,17522.15,27.16,,08-29
000547,航天发展,0.08,33.33,,2.22,,11583.77,27.14,,08-18
002663,普邦股份,0.05,25.58,,2.09,,9339.31,27.09,,08-31
300318,博晖创新,0.02,27.33,,1.09,,1557.79,27.07,,08-22
600380,健康元,0.2,25.03,,5.9,,32706.86,27.07,,08-28
002545,东方铁塔,0.06,-24.6,,1.07,,7383.05,27.05,,08-23
300016,北陆药业,0.22,28.39,,7.71,,7196.04,26.93,,08-23
002032,苏泊尔,0.73,-2.67,,12.76,,59697.32,26.87,,08-31
603316,诚邦股份,0.22,29.41,,7.59,,3353.17,26.82,,08-29
000738,航发控制,0.13,26.88,,2.86,,14326.35,26.8,,08-22
300141,和顺电气,0.01,0.0,,0.37,,278.72,26.78,,08-29
002210,飞马国际,0.08,-27.27,,3.49,,14000.31,26.75,,07-28
603985,恒润股份,0.76,20.07,,8.91,,4800.02,26.74,,08-23
300526,中潜股份,0.13,-53.57,,4.45,,2247.43,26.74,,08-29
002372,伟星新材,0.31,0.0,,11.28,,31225.88,26.67,,08-05
002707,众信旅游,0.11,22.58,,5.18,,9525.14,26.58,,08-19
000963,华东医药,1.07,-37.86,,13.54,,104144.05,26.53,,08-30
600757,长江传媒,0.31,24.0,,6.66,,38074.61,26.49,,08-29
600552,凯盛科技,0.05,-36.69,,1.49,,3517.3,26.49,,08-26
300336,新文化,0.27,26.47,,5.11,,14693.76,26.48,,08-22
603300,华铁科技,0.07,16.67,,2.5,,2838.76,26.32,,08-30
002415,海康威视,0.36,-16.98,,12.98,,329154.61,26.27,,07-22
603268,松发股份,0.23,27.78,,3.37,,2040.47,26.26,,08-29
002048,宁波华翔,0.74,25.42,,7.33,,39225.18,26.14,,08-25
600222,太龙药业,0.0,25.0,,0.15,,229.94,26.12,,08-19
603602,纵横通信,0.42,27.27,5.71,7.6,-2.14,2508.7,26.07,,08-09
600300,维维股份,0.06,20.0,,3.75,,10160.83,26.02,,08-26
002544,杰赛科技,0.04,25.87,,1.54,,2056.89,26.0,,08-26
000418,小天鹅A,1.16,26.09,,11.69,,73154.05,25.95,,08-05
300304,云意电气,0.09,-70.0,,4.82,,7764.76,25.88,,07-29
603955,大千生态,0.45,7.87,,3.99,,3400.02,25.87,10派2,08-22
300433,蓝思科技,0.12,-0.34,,2.31,,31106.01,25.87,,08-12
002756,永兴特钢,0.46,24.32,,5.33,,16657.45,25.84,,08-15
300601,康泰生物,0.17,13.33,,8.2,,7054.68,25.79,,07-18
600287,江苏舜天,0.09,25.84,,1.97,,3935.01,25.74,,08-29
600779,水井坊,0.23,25.68,,7.5,,11449.96,25.66,,07-27
601882,海天精工,0.09,12.88,,4.43,,4851.68,25.53,,08-25
603360,百傲化学,0.45,2.27,,9.21,,5460.71,25.5,,08-22
300566,激智科技,0.3,-6.25,,3.64,,2415.72,25.48,,08-23
002397,梦洁股份,0.1,25.0,,4.67,,7008.51,25.39,,08-26
600373,中文传媒,0.58,26.09,,7.0,,79471.55,25.26,,08-25
600572,康恩贝,0.15,25.41,,8.56,,38456.49,25.24,,08-15
603686,龙马环卫,0.48,26.32,,10.13,,12730.43,25.18,,08-05
300271,华宇软件,0.24,20.0,,8.33,,15641.95,25.17,,08-15
603585,苏利股份,0.76,-6.17,,8.09,,11335.03,25.11,,08-25
603777,来伊份,0.36,-5.26,,4.52,,8660.69,25.07,,08-30
300358,楚天科技,0.15,36.36,,3.66,,6229.78,24.99,,08-29
300592,华凯创意,0.1,-2.4,,2.58,,1144.24,24.99,,08-28
603557,起步股份,0.24,26.32,2.33,10.4,0.17,10149.09,24.75,,08-17
002113,天润数娱,0.02,-76.6,,1.79,,1715.41,24.7,,08-18
600406,国电南瑞,0.14,16.67,,3.87,,34957.98,24.62,,07-29
300251,光线传媒,0.14,27.27,,5.61,,40055.5,24.61,,08-25
600843,上工申贝,0.23,24.51,,6.36,,12598.09,24.53,,08-31
002448,中原内配,0.22,24.53,,5.9,,13194.79,24.52,,08-25
002651,利君股份,0.06,20.0,,3.05,,5870.87,24.46,,08-26
300604,长川科技,0.27,12.5,,6.13,,1694.48,24.41,,08-24
300649,杭州园林,0.24,9.09,,6.36,,1284.82,24.4,10转10,08-22
600980,北矿科技,0.1,24.36,,2.93,,1546.17,24.3,,08-18
002728,特一药业,0.27,22.73,,5.94,,5425.23,24.01,,08-05
603186,华正新材,0.4,-6.98,,9.16,,5181.46,23.97,,08-25
603919,金徽酒,0.39,-17.02,,6.12,,14180.84,23.95,,07-28
600327,大东方,0.33,13.94,,6.23,,18564.08,23.92,,08-18
603779,威龙股份,0.13,0.0,,3.3,,2626.95,23.9,,08-29
300643,万通智控,0.11,10.0,,6.77,,1868.77,23.86,,08-19
002592,八菱科技,0.28,27.27,,3.75,,7871.05,23.85,,08-28
002732,燕塘乳业,0.38,22.58,,6.85,,6020.96,23.81,,08-08
300466,赛摩电气,0.02,-44.44,,0.74,,830.45,23.81,,08-28
601965,中国汽研,0.14,16.67,,3.35,,13700.05,23.81,,08-22
603336,宏辉果蔬,0.26,-7.14,,4.63,,3492.81,23.81,,08-29
300207,欣旺达,0.14,-41.67,,7.7,,18212.3,23.78,,08-15
300493,润欣科技,0.1,-47.37,,5.99,,2883.53,23.77,,07-28
002466,天齐锂业,0.94,23.9,,18.07,,92399.07,23.73,,08-18
600885,宏发股份,0.76,24.59,,8.52,,40364.44,23.61,,08-01
002793,东音股份,0.32,-49.27,,9.14,,6496.88,23.59,,08-08
603679,华体科技,0.21,23.54,,5.89,,1590.18,23.56,,08-10
600305,恒顺醋业,0.16,23.55,,5.8,,9388.47,23.55,,08-22
603908,牧高笛,0.78,6.85,,13.68,,4522.84,23.51,,08-29
002598,山东章鼓,0.1,23.38,,4.11,,3146.44,23.5,,08-25
002867,周大生,0.6,13.15,,11.81,,26353.19,23.45,,08-30
600743,华远地产,0.13,-4.48,,4.39,,30140.31,23.41,,08-29
000939,凯迪生态,0.03,-57.14,,1.07,,12849.7,23.28,,08-16
601997,贵阳银行,0.83,-3.49,9.69,8.69,7.15,190206.5,23.26,,08-29
000513,丽珠集团,1.19,14.42,16.11,7.42,,50400.25,23.21,,08-23
603728,鸣志电器,0.24,-7.63,,8.3,,7597.95,23.2,,08-18
300455,康拓红外,0.06,-49.27,1.67,3.37,,2188.96,23.14,,08-25
002462,嘉事堂,0.57,23.91,,6.96,,14281.49,23.13,,08-10
603298,杭叉集团,0.45,4.65,,8.49,,28126.1,23.06,,08-22
603878,武进不锈,0.29,-9.38,,3.03,,5950.71,23.0,,08-30
002776,柏堡龙,0.31,6.9,,3.53,,7451.13,22.96,,08-18
600175,美都能源,0.01,0.0,,0.2,,2229.16,22.93,,08-30
002020,京新药业,0.27,22.92,,6.89,,16999.5,22.91,,08-24
300505,川金诺,0.27,5.54,,4.04,,2561.43,22.84,,08-05
300170,汉得信息,0.15,19.29,,6.05,,12914.64,22.83,,08-21
000030,富奥股份,0.35,20.69,,8.39,,45343.98,22.82,,08-29
300640,德艺文创,0.3,10.48,,11.47,,2010.67,22.77,,08-29
603826,坤彩科技,0.21,10.52,,8.75,,6208.58,22.75,10派0.6,07-31
002831,裕同科技,0.78,10.46,,7.09,,31132.17,22.73,,08-21
300223,北京君正,0.02,22.7,,0.34,,378.14,22.73,,08-09
603288,海天味业,0.68,23.64,,18.19,,182318.79,22.7,,08-15
000733,振华科技,0.31,22.54,,3.53,,14325.15,22.64,,08-28
000920,南方汇通,0.15,23.14,,7.7,,6275.86,22.52,,08-25
603998,方盛制药,0.11,22.22,,4.87,,4631.96,22.46,,08-25
600841,上柴股份,0.08,33.33,,1.83,,6530.28,22.34,,08-24
300677,英科医疗,0.84,23.53,,10.97,,6100.38,22.34,,08-25
603369,今世缘,0.52,22.28,,13.26,,64933.12,22.29,,07-31
000906,浙商中拓,0.17,-5.56,,4.97,,8581.23,22.27,,08-25
002521,齐峰新材,0.19,26.67,,2.69,,9222.16,22.2,,08-12
600729,重庆百货,1.15,22.34,,9.56,,46681.19,22.11,,08-25
603997,继峰股份,0.22,-18.52,,8.82,,13959.78,22.07,,08-28
600763,通策医疗,0.28,21.74,,10.25,,8833.22,22.05,,08-04
300310,宜通世纪,0.13,-35.0,,4.15,,10339.77,21.98,,08-23
603229,奥翔药业,0.19,11.76,,8.18,,2457.99,21.87,,08-30
601579,会稽山,0.17,-1.73,,2.87,,8443.02,21.83,,08-24
600518,康美药业,0.44,8.98,,7.9,,215154.49,21.83,,08-29
603158,腾龙股份,0.3,20.0,,7.03,,6604.2,21.82,,08-30
000948,南天信息,-0.23,21.75,,-4.06,,-5756.87,21.81,,08-19
600377,宁沪高速,0.38,21.8,,8.2,,189966.02,21.79,,08-28
300636,同和药业,0.48,4.35,,7.37,,3338.89,21.77,,08-16
600185,格力地产,0.13,-7.14,,3.82,,27688.87,21.72,,08-30
002003,伟星股份,0.28,-12.5,,7.21,,16314.51,21.71,,08-19
300395,菲利华,0.18,-19.37,,6.43,,5309.68,21.69,,08-09
300108,吉药控股,0.12,-18.83,,4.06,,7426.31,21.69,,08-28
300286,安科瑞,0.34,21.43,,8.03,,4821.0,21.69,,08-05
600979,广安爱众,0.16,1.99,,4.49,,15031.51,21.67,,08-30
002262,恩华药业,0.21,-23.95,,9.56,,20917.15,21.66,,07-29
300198,纳川股份,0.03,-50.0,,1.69,,2707.12,21.56,,08-25
600482,中国动力,0.32,-11.11,,2.2,,56071.97,21.53,,08-12
300255,常山药业,0.09,12.5,,3.68,,8357.27,21.51,,08-26
002832,比音勒芬,0.79,-8.14,,6.35,,8395.89,21.39,,08-21
300064,豫金刚石,0.08,-31.73,,1.41,,9435.29,21.34,,08-18
600479,千金药业,0.13,21.34,,2.58,,4541.91,21.32,,08-30
300314,戴维医疗,0.13,21.33,,4.93,,3783.95,21.3,,08-18
603505,金石资源,0.17,6.25,,6.21,,3386.5,21.28,,08-18
603738,泰晶科技,0.26,-48.0,,5.39,,3001.65,21.21,,08-17
002609,捷顺科技,0.09,7.72,,2.68,,5668.16,21.2,,08-23
002569,步森股份,-0.2,25.0,,-5.47,,-2797.66,21.19,,08-29
002141,贤丰控股,0.0,-75.65,,0.41,,536.46,21.19,,08-23
603116,红蜻蜓,0.43,22.86,,5.32,,17443.26,21.19,,08-24
300144,宋城演艺,0.36,21.01,,7.9,,52360.7,21.17,,08-16
300303,聚飞光电,0.06,-33.33,,3.9,,7197.57,21.14,,08-26
002505,大康农业,0.0,22.22,,0.22,,1211.09,21.07,,08-28
300172,中电环保,0.11,22.22,,5.11,,5792.29,21.06,,08-01
603776,永安行,0.85,21.43,8.35,10.75,1.89,6135.51,20.99,,08-16
300470,日机密封,0.41,-39.76,,4.8,,4370.14,20.94,,08-25
002870,香山股份,0.46,15.0,,10.59,,4052.56,20.9,,08-18
002469,三维工程,0.05,23.75,,1.97,,2489.88,20.88,,07-26
300023,宝德股份,0.14,20.96,,4.09,,4357.67,20.88,,08-25
002251,步步高,0.24,8.96,,3.33,,20805.86,20.86,,08-29
300620,光库科技,0.33,3.58,,8.22,,2536.6,20.85,,08-11
603817,海峡环保,0.13,-1.62,,4.28,,5277.47,20.82,,08-30
600346,恒力股份,0.2,5.26,,9.37,,56229.37,20.78,,08-01
600033,福建高速,0.15,20.72,,4.82,,41410.5,20.73,,08-31
002610,爱康科技,0.01,-80.0,,0.9,,5087.0,20.72,,08-15
300521,爱司凯,0.24,-7.69,,4.03,,1913.6,20.71,10派1转8,08-29
600513,联环药业,0.12,-29.41,,4.2,,3545.62,20.71,,08-25
600978,宜华生活,0.32,23.08,,6.17,,46965.62,20.69,,08-25
002749,国光股份,1.67,20.67,,14.15,,12504.66,20.67,,08-30
600548,深高速,0.34,20.57,,5.72,,74173.08,20.63,,08-19
002618,丹邦科技,0.02,-19.7,,0.69,,1162.32,20.62,,08-26
600009,上海机场,0.88,20.55,,7.33,,169579.94,20.56,,08-26
002414,高德红外,0.07,15.94,,1.41,,4630.41,20.55,,08-23
300284,苏交科,0.27,19.73,,4.9,,15155.72,20.54,,08-01
300476,胜宏科技,0.31,24.0,,7.62,,11474.03,20.53,10派3,08-29
300204,舒泰神,0.3,20.0,,7.33,,14256.28,20.45,,08-22
002645,华宏科技,0.19,20.41,,2.52,,3954.21,20.43,,08-08
603011,合锻智能,0.06,0.0,,1.64,,2767.5,20.41,,08-25
603667,五洲新春,0.27,-6.9,,4.63,,5383.39,20.39,,08-18
600068,葛洲坝,0.31,0.96,,6.18,,173377.56,20.27,,08-31
300642,透景生命,0.94,8.05,,9.86,,4713.67,20.26,,08-18
300236,上海新阳,0.18,17.52,,2.75,,3469.89,20.24,,08-21
000909,数源科技,0.06,5.0,,1.88,,1956.95,20.24,,08-26
603030,全筑股份,0.05,-61.54,,1.77,,2575.02,20.21,,08-29
300109,新开源,0.3,20.0,,4.1,,5125.09,20.2,,08-29
000921,海信科龙,0.49,19.51,,13.09,,67209.89,20.17,,08-11
300435,中泰股份,0.14,-48.15,,4.84,,3470.93,20.17,,08-03
300600,瑞特股份,0.58,-10.32,,7.27,,5828.99,20.13,,08-25
002223,鱼跃医疗,0.4,-29.82,,7.86,,39812.73,20.13,,08-22
600062,华润双鹤,0.6,0.12,,7.51,,52080.81,20.13,,08-18
600478,科力远,-0.06,21.74,,-6.1,,-7746.39,20.13,,08-30
002654,万润科技,0.09,7.78,,3.07,,7609.37,20.13,,08-08
002878,元隆雅图,0.61,12.96,,12.87,,3659.44,20.12,,08-23
002062,宏润建设,0.11,0.0,,4.67,,12054.27,20.11,,08-23
000089,深圳机场,0.15,20.09,,2.93,,31739.36,20.09,,08-30
002690,美亚光电,0.21,20.05,,6.73,,14171.03,20.08,,08-25
002577,雷柏科技,0.06,25.26,,1.39,,1627.31,20.07,,07-29
600351,亚宝药业,0.14,20.02,,4.01,,10714.82,20.06,,08-19
002541,鸿路钢构,0.32,-7.85,,2.86,,11111.83,20.05,,08-25
600323,瀚蓝环境,0.41,20.59,,6.31,,31428.86,20.02,,08-18
002036,联创电子,0.14,22.7,,5.05,,8304.59,19.93,,08-28
002373,千方科技,0.14,16.67,,4.72,,15638.49,19.89,,08-24
600739,辽宁成大,0.57,19.89,,4.56,,86786.45,19.89,,08-26
600276,恒瑞医药,0.56,-0.18,,11.98,,157343.09,19.71,,08-30
002051,中工国际,0.44,-2.22,,6.69,,49461.57,19.61,,08-24
300168,万达信息,0.04,18.53,,1.67,,3828.69,19.51,,08-30
300652,雷迪克,0.51,13.33,,10.31,,3528.43,19.47,,08-28
300290,荣科科技,0.05,19.39,,1.96,,1622.97,19.46,,08-30
600846,同济科技,0.09,28.57,,2.78,,5376.98,19.42,,08-12
002888,惠威科技,0.25,19.05,,6.23,,1581.69,19.39,,08-29
600063,皖维高新,0.04,13.51,,1.78,,7325.07,19.36,,08-02
002873,新天药业,0.54,12.34,,8.76,,2963.67,19.35,,08-22
600435,北方导航,0.0,19.33,,0.23,,478.52,19.31,,08-24
002590,万安科技,0.15,25.0,,4.05,,7112.35,19.28,,08-24
000989,九芝堂,0.42,19.27,,8.39,,36213.41,19.27,,07-28
603303,得邦照明,0.62,2.21,,10.02,,12920.6,19.24,10派3.6转7,08-29
002730,电光科技,0.07,16.67,,2.75,,2366.95,19.19,,08-22
002349,精华制药,0.11,-40.41,,4.45,,9632.05,19.16,,07-31
600706,曲江文旅,0.28,16.67,,5.56,,5069.55,19.16,,08-25
300185,通裕重工,0.03,-66.67,,1.97,,9900.02,19.16,,08-29
300203,聚光科技,0.23,18.42,,3.65,,10149.14,19.15,,08-29
002286,保龄宝,0.1,25.0,,2.38,,3630.81,19.11,,08-26
603556,海兴电力,0.72,-11.11,,6.29,,27154.24,19.1,,08-22
600486,扬农化工,0.82,19.1,,7.12,,25313.62,19.09,,08-22
603266,天龙股份,0.48,-5.88,,6.32,,4564.35,19.09,,08-26
002159,三特索道,-0.24,20.0,,-4.17,,-3357.04,19.08,,08-24
300673,佩蒂股份,0.63,18.87,,9.57,,3781.77,19.06,,08-29
600356,恒丰纸业,0.15,15.38,,2.28,,4612.34,18.95,,08-24
000900,现代投资,0.4,18.82,,5.12,,40687.45,18.83,,08-23
300281,金明精机,0.12,20.0,,4.04,,2996.89,18.74,,08-29
000732,泰禾集团,0.74,18.7,,5.0,,91969.09,18.7,,08-31
600076,康欣新材,0.22,15.79,,7.6,,23092.69,18.65,,08-18
600685,中船防务,0.03,18.7,,0.42,,4397.22,18.61,,08-31
002881,美格智能,0.21,16.67,,7.09,,1677.75,18.61,,08-25
300585,奥联电子,0.38,-11.63,,6.92,,3029.03,18.5,,08-29
603737,三棵树,0.4,-6.98,,4.08,,4037.63,18.38,,08-15
002111,威海广泰,0.28,12.0,,4.01,,10856.61,18.25,,08-24
002801,微光股份,0.47,-55.24,,7.16,,5501.69,18.25,,07-31
000565,渝三峡A,0.09,12.5,,4.02,,4004.36,18.24,,08-25
002866,传艺科技,0.33,6.45,,7.27,,4002.01,18.22,,08-18
002025,航天电器,0.35,20.69,,6.68,,14893.22,18.13,,08-22
603042,华脉科技,0.42,11.91,,8.44,,4551.18,18.13,,08-31
300480,光力科技,0.09,12.5,,3.56,,1720.04,18.09,,08-24
300650,太龙照明,0.25,4.17,,4.5,,1333.14,18.07,,08-25
603380,易德龙,0.32,18.52,,16.72,,3848.08,18.03,,08-10
002635,安洁科技,0.28,-22.22,,6.25,,16701.18,17.93,,08-25
600432,*ST吉恩,-0.38,18.75,,-34.46,,-61261.14,17.92,,08-31
002830,名雕股份,0.08,-55.56,,1.88,,1075.65,17.92,,08-19
600223,鲁商置业,0.04,33.33,,1.72,,3866.31,17.9,,08-25
300416,苏试试验,0.18,12.5,,4.67,,2312.17,17.9,,08-15
603966,法兰泰克,0.16,-5.88,,3.31,,2458.67,17.88,,08-21
000096,广聚能源,0.18,17.81,,4.15,,9643.48,17.83,,08-15
002403,爱仕达,0.25,8.7,,4.0,,8586.95,17.81,,08-30
601377,兴业证券,0.2,18.26,,4.05,,130934.66,17.79,,08-29
601628,中国人寿,0.43,19.44,10.64,4.01,5.06,1224200.0,17.77,,08-25
300596,利安隆,0.33,-39.17,,7.54,,5748.21,17.72,,08-28
002637,赞宇科技,0.11,-8.33,,2.12,,4455.02,17.72,,08-25
600229,城市传媒,0.2,17.65,,6.34,,13854.08,17.69,,08-29
000612,焦作万方,0.09,16.67,,2.36,,10775.23,17.65,,07-29
002566,益盛药业,0.09,12.5,,1.67,,2935.54,17.62,,08-24
000019,深深宝A,-0.04,6.89,,-1.74,,-1775.98,17.62,,08-28
300220,金运激光,0.05,17.67,,2.3,,662.34,17.57,,08-29
000975,银泰资源,0.1,17.46,,2.71,,10410.3,17.55,,08-01
600335,国机汽车,0.49,7.33,,6.96,,50330.62,17.47,,07-21
601888,中国国旅,0.67,-41.26,,9.95,,130019.67,17.47,,08-30
603987,康德莱,0.17,-41.38,,4.63,,5393.54,17.44,,08-30
002573,清新环境,0.29,16.0,,8.34,,31570.56,17.44,,08-23
300507,苏奥传感,0.43,-46.25,,6.45,,5219.86,17.41,,08-23
300662,科锐国际,0.24,20.0,,10.39,,3213.65,17.41,,08-26
600197,伊力特,0.37,17.38,,7.87,,16169.95,17.36,,08-26
603766,隆鑫通用,0.24,-53.47,,8.0,,50114.95,17.35,,08-03
603199,九华旅游,0.54,17.29,,6.04,,5954.15,17.28,,07-14
600419,天润乳业,0.58,18.37,,7.8,,5985.32,17.24,,08-25
300638,广和通,0.2,0.5,,9.45,,1413.17,17.24,,08-25
300563,神宇股份,0.29,-12.12,,5.35,,2328.85,17.21,,08-22
300240,飞力达,0.11,22.22,,3.75,,3854.81,17.15,,08-08
002758,华通医药,0.11,-24.0,,4.24,,2386.55,17.13,,08-16
600170,上海建工,0.14,-6.67,,5.76,,126358.46,17.12,,08-29
300619,金银河,0.31,-6.06,,6.51,,2147.97,17.04,,08-25
601009,南京银行,0.6,-16.67,7.56,9.51,-4.35,510452.7,17.03,,08-25
002785,万里石,0.05,0.0,,1.62,,1062.82,17.01,,08-24
300497,富祥股份,0.93,-22.5,,12.43,,10111.14,17.0,,07-20
000590,启迪古汉,0.06,15.51,,4.44,,1397.1,16.93,,08-29
300463,迈克生物,0.35,16.67,,8.24,,19280.68,16.92,,08-01
